0		18.75		17.56
1.673611111		18		17.56
2.784722222		18.5		17.56
3.890046296		18.5		17.5
5.034722222		19		17.56
6.144675926		18.25		17.56
7.248842593		18.5		17.56
8.366898148		19		17.56
9.483796296		18.75		17.56
10.59606481		18.5		17.56
11.71180556		18.5		17.5
12.82060185		18.25		17.56
13.93287037		18.5		17.56
15.05439815		18.25		17.56
16.16666667		18.75		17.56
17.27777778		18.5		17.56
18.38541667		18.25		17.56
19.5		18.5		17.56
20.61111111		19.25		17.56
21.72337963		19.25		17.56
22.83564815		18.75		17.56
23.94791667		19.5		17.56
25.06018519		20		17.56
26.17013889		19.75		17.56
27.28125		20		17.62
28.39236111		20		17.62
29.50810185		19.75		17.56
30.62037037		20		17.56
31.73263889		20		17.56
32.84722222		20.25		17.56
33.95833333		19.75		17.56
35.06828704		19.75		17.5
36.21875		20.25		17.56
37.32986111		20.5		17.5
38.44328704		20.25		17.56
39.56018519		20.5		17.56
40.66666667		20.75		17.56
41.77662037		21		17.56
42.8912037		21		17.56
44.00578704		21		17.56
45.11805556		21.25		17.56
46.23148148		21.25		17.62
47.33912037		21.25		17.56
48.45138889		21.25		17.56
49.56365741		21.25		17.56
50.67361111		21.25		17.56
51.78935185		21.5		17.56
52.90625		21.5		17.56
54.02083333		22		17.62
55.13425926		21.75		17.62
56.24189815		21.75		17.56
57.35416667		22		17.62
58.46412037		22		17.62
59.57291667		22		17.56
60.72222222		21.75		17.56
61.82986111		22.25		17.56
62.94097222		22.25		17.56
64.05787037		21.75		17.56
65.16087963		21.75		17.62
66.27546296		22		17.56
67.38194444		21.5		17.56
68.49884259		21.75		17.62
69.60532407		22.25		17.56
70.71412037		21.75		17.56
71.8599537		21.75		17.56
72.96759259		22.25		17.56
74.07407407		22.25		17.56
75.19097222		22.25		17.62
76.2962963		22.5		17.56
77.40972222		21.75		17.56
78.51967593		22		17.56
79.62962963		22		17.56
80.73611111		22.25		17.56
81.88773148		22.25		17.62
82.99768519		22.25		17.56
84.1099537		22.25		17.62
85.22800926		22.75		17.56
86.34143519		22.25		17.56
87.44907407		22.75		17.56
88.56481481		22.5		17.56
89.67708333		22.5		17.56
90.78819444		22.5		17.56
91.90162037		22.5		17.56
93.01388889		22.5		17.56
94.12037037		22.5		17.56
95.23263889		23		17.56
96.34027778		22.75		17.62
97.4525463		22.25		17.56
98.5625		22.5		17.56
99.67708333		22.5		17.56
100.7951389		22.75		17.56
101.9398148		23		17.56
103.0451389		23		17.56
104.1516204		23.25		17.56
105.2638889		22.75		17.56
106.4108796		23.25		17.62
107.5219907		23		17.56
108.6365741		22.75		17.56
109.7800926		23.25		17.56
110.8912037		23.25		17.62
112.0046296		23.25		17.62
113.1134259		23		17.62
114.306713		23.5		17.56
115.4155093		23		17.56
116.5289352		23.25		17.56
117.6423611		22.75		17.62
118.9849537		23.5		17.56
120.1354167		23.25		17.56
121.2488426		23.5		17.62
122.3576389		23.75		17.56
123.5104167		23.75		17.62
124.6168981		23.75		17.62
125.724537		23.75		17.56
126.8298611		23.25		17.56
128.2627315		24		17.56
129.4108796		23.75		17.62
130.5289352		23.75		17.62
131.6458333		24		17.56
132.7511574		23.75		17.56
133.9039352		23.75		17.62
134.9814815		24		17.56
136.0972222		24		17.62
137.2152778		24.25		17.62
138.3333333		24		17.56
139.443287		24		17.56
140.5543981		24.25		17.62
141.7037037		23.75		17.62
142.9363426		24.25		17.56
144.1226852		24.5		17.62
145.3136574		24.75		17.62
146.4305556		24.5		17.5
147.5451389		24.5		17.62
148.662037		24.5		17.56
149.7696759		24		17.56
151.0787037		24.5		17.56
152.2696759		24.75		17.62
153.3773148		25.25		17.56
154.4849537		25		17.56
155.5891204		24.75		17.56
156.6990741		25		17.56
157.8506944		25.5		17.56
158.9259259		25.5		17.56
160.0752315		25.75		17.56
161.1458333		25.5		17.56
162.2951389		24.75		17.56
163.3703704		25.5		17.5
164.4837963		25		17.5
165.630787		25.5		17.5
166.744213		25.25		17.56
167.8518519		25		17.56
168.9594907		25		17.56
170.0393519		24.5		17.56
171.1898148		25.5		17.62
172.2962963		25.75		17.56
173.4085648		25		17.56
174.5243056		25.5		17.56
175.6342593		25.25		17.56
176.744213		24.75		17.56
177.8553241		24		17.56
178.9618056		24.25		17.62
180.0729167		23.75		17.69
181.2210648		23.5		17.69
182.3310185		23.25		17.69
183.4444444		23.5		17.69
184.5509259		23		17.69
185.6608796		22.5		17.75
186.7731481		22.25		17.69
187.880787		22.75		17.75
188.9872685		22.75		17.69
190.1342593		22.75		17.69
191.2476852		22.75		17.75
192.3599537		22		17.69
193.4756944		22		17.75
194.5891204		22		17.75
195.6990741		22		17.69
196.8078704		22.5		17.69
197.9247685		22		17.69
199.0335648		22.25		17.69
200.1377315		22.5		17.69
201.2534722		22.5		17.69
202.3611111		22.75		17.69
203.4710648		22.75		17.75
204.5844907		22.5		17.75
205.8935185		23.25		17.69
207.0486111		22.5		17.75
208.3460648		23.25		17.75
209.5196759		23.25		17.69
210.630787		23.5		17.75
211.7418981		23.25		17.69
212.8472222		23.5		17.75
213.9618056		23.5		17.69
215.0671296		23.75		17.75
216.1851852		23.25		17.75
217.2928241		23.25		17.69
218.4085648		23.25		17.69
219.5208333		23.5		17.75
220.630787		23.25		17.75
222.4236111		24.25		17.69
223.6909722		24		17.69
224.7986111		23.75		17.69
225.9074074		24		17.69
227.0185185		24.25		17.69
228.1319444		24.25		17.69
229.244213		24.25		17.75
230.3923611		24.5		17.75
231.505787		24.25		17.69
232.6539352		24.5		17.69
233.7627315		24.25		17.69
