#!,Workbook:,Custom,Custom
#!,Para reproducir estos datos: abra el archivo original de Excel, haga clic en el botón *Importar archivo de datos* de la pestaña *Secuencia de datos* de la cinta de opciones y desplácese hasta este archivo.
#!,Para obtener más información, visite http://aka.ms/hackingstem/
2170.71
2125.47
2120.72
2225.58
2205.36
2169.80
2237.15
2182.05
2110.04
2105.68
2131.24
2204.45
2143.08
2171.30
2181.07
2133.62
2140.57
2136.92
2192.57
2193.29
2145.46
2100.21
2126.64
2112.24
2135.94
2194.45
2231.61
2222.08
2218.13
2217.69
2221.88
2179.57
2172.43
2162.83
2141.48
2100.25
2094.41
2094.92
2178.68
2222.82
2239.36
2268.46
2261.59
2174.20
2115.85
2189.07
2290.55
2166.60
2161.31
2133.01
2100.01
2174.44
2122.90
2099.50
2081.48
2131.40
2123.48
2123.71
2088.35
2186.81
2196.32
2083.02
2055.51
2114.02
2138.32
2171.79
2154.89
2183.71
2203.03
2168.98
2179.51
2218.72
2227.79
2238.30
2105.97
2219.42
2163.04
2217.80
2183.65
2206.98
2242.17
2232.50
2239.68
2222.88
2242.62
2237.65
2200.39
2208.20
2212.95
2200.84
2200.00
2221.63
2182.53
2179.35
2193.61
2265.20
2183.15
2280.98
2224.15
2244.51
2213.93
2248.63
2307.80
2336.46
2335.46
2271.75
2320.73
2268.60
2255.26
2250.90
2290.38
2295.11
2292.75
2280.55
2275.15
2283.95
2257.64
2307.62
2161.47
2169.49
2266.74
2348.90
2356.88
2348.81
2344.43
2343.71
2337.78
2182.86
2347.05
2323.01
2320.30
2329.26
2339.37
2332.55
2308.16
2310.39
2308.63
2300.07
2280.15
2291.42
2299.56
2219.67
2287.83
2287.61
2287.24
2266.31
2286.48
2290.21
2286.02
2286.04
2286.74
2289.92
2287.95
2286.09
2290.56
2289.47
2288.25
2245.88
2247.13
2224.83
2221.49
2224.37
2228.34
2228.79
2232.54
